name,auroc,auprc,hit@top1,hit@top5,hit@top10,hit@top20,hit@top50,hit@top100,prec@top1,prec@top5,prec@top10,prec@top20,prec@top50,prec@top100,recall@top1,recall@top5,recall@top10,recall@top20,recall@top50,recall@top100
d12asa_,0.999615528492456,0.8032879818594103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3,0.14,0.07,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.8571428571428571,1.0,1.0
d1914a1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,1.0,1.0,1.0,1.0,1.0,1.0
d1914a2,0.9998909328873701,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.2,0.1,0.04,0.02,0.0,1.0,1.0,1.0,1.0,1.0
d1a04a1,0.9858037274315667,0.366180711208003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.12,0.09,0.05263157894736842,0.2631578947368421,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.47368421052631576
d1a04a2,0.9994853030857422,0.9507367327653422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.83,0.011111111111111112,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.5444444444444444,0.9222222222222223
d1a0aa_,0.9996364693907227,0.16666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.01,0.0,0.0,1.0,1.0,1.0,1.0
d1a0ca_,0.9945361949799928,0.08933595265079719,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.1,0.04,0.07,0.0,0.0,0.2,0.2,0.2,0.7
d1a0ia1,0.9986912898066017,0.05263157894736842,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.02,0.01,0.0,0.0,0.0,1.0,1.0,1.0
d1a0ia2,0.9992241860014062,0.4275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.2,0.12,0.06,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0
d1a0pa1,0.9984731714410353,0.045454545454545456,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0
d1a0pa2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a0tp_,0.9998545771831601,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.1,0.04,0.02,0.5,0.5,1.0,1.0,1.0,1.0
d1a12a_,0.9956376326886723,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0
d1a17a_,0.9973067404280099,0.8844329802177878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.32,0.16,0.058823529411764705,0.29411764705882354,0.5882352941176471,0.8823529411764706,0.9411764705882353,0.9411764705882353
d1a1ia1,0.9990390918717819,0.5794897445294762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7,0.6,0.44,0.26,0.038461538461538464,0.11538461538461539,0.2692307692307692,0.46153846153846156,0.8461538461538461,1.0
d1a1xa_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,1.0,1.0,1.0,1.0,1.0,1.0
d1a26a1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a32a_,0.9935631682304167,0.04223670195204848,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.02,0.03,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5
d1a3aa_,0.9999418181818182,0.9111111111111112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,0.25,0.1,0.05,0.2,0.8,1.0,1.0,1.0,1.0
d1a3qa2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a3wa3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.15,0.06,0.03,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
d1a41a_,0.9915660898647666,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a4ia2,0.9996545705766853,0.7934782608695652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.15,0.08,0.04,0.25,0.75,0.75,0.75,1.0,1.0
d1a4pa_,0.9960704409838451,0.6433326056420317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.45,0.18,0.1,0.07692307692307693,0.38461538461538464,0.5384615384615384,0.6923076923076923,0.6923076923076923,0.7692307692307693
d1a5ea_,0.9992643227171014,0.7027869649705312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.7,0.34,0.19,0.05263157894736842,0.21052631578947367,0.3684210526315789,0.7368421052631579,0.8947368421052632,1.0
d1a5ta1,0.9990665987829418,0.29813593813593814,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.2,0.15,0.12,0.06,0.0,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0
d1a5ta2,0.9968133866860677,0.6106229546517064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.3,0.18,0.09,0.1,0.4,0.6,0.6,0.9,0.9
d1a62a1,0.997453804743198,0.27945881497796776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.3,0.25,0.1,0.08,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.8888888888888888
d1a62a2,0.9969463428820706,0.023255813953488372,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0
d1a6ca1,0.994615832363213,0.1640411099123328,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.15,0.14,0.08,0.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.7272727272727273
d1a6ca2,0.9974306767500485,0.19809941520467836,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.04,0.03,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0
d1a6ca3,0.9910071288281079,0.2561040647755596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.15,0.08,0.05,0.125,0.25,0.25,0.375,0.5,0.625
d1a6fa_,0.9995637315494801,0.3269230769230769,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.1,0.04,0.02,0.0,0.5,0.5,1.0,1.0,1.0
d1a6ja_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.1,0.05,0.2,1.0,1.0,1.0,1.0,1.0
d1a79a1,0.9646025743582285,0.30931797519319437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.1,0.04,0.02,0.25,0.25,0.5,0.5,0.5,0.5
d1a79a2,0.99996364429579,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a7ja_,0.9873491347971499,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a7sa_,0.9999335440473296,0.9829103557002508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86,0.45,0.022222222222222223,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.9555555555555556,1.0
d1a7ta_,0.9998100279892096,0.9356624503768922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.44,0.23,0.043478260869565216,0.21739130434782608,0.43478260869565216,0.782608695652174,0.9565217391304348,1.0
d1a8da1,0.9981748283974872,0.5145311290838953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.5,0.4,0.22,0.11,0.08333333333333333,0.25,0.4166666666666667,0.6666666666666666,0.9166666666666666,0.9166666666666666
d1a8da2,0.9995327042703971,0.8354191316266109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.64,0.34,0.029411764705882353,0.14705882352941177,0.2647058823529412,0.5294117647058824,0.9411764705882353,1.0
d1a8la1,0.9984137337099,0.47332434731076745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.5,0.32,0.23,0.043478260869565216,0.13043478260869565,0.2608695652173913,0.43478260869565216,0.6956521739130435,1.0
d1a8qa_,0.999406477597344,0.9183659287169206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94,0.79,0.01098901098901099,0.054945054945054944,0.10989010989010989,0.21978021978021978,0.5164835164835165,0.8681318681318682
d1a8ra_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,1.0,1.0,1.0,1.0,1.0,1.0
d1a9na_,0.9997655883731833,0.7563352826510723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.45,0.18,0.09,0.1111111111111111,0.4444444444444444,0.6666666666666666,1.0,1.0,1.0
d1a9xa2,0.996267209617995,0.05015837292656497,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.02,0.03,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0
d1a9xa3,0.9961859370831211,0.27927298668487,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.3,0.35,0.16,0.09,0.0,0.08333333333333333,0.25,0.5833333333333334,0.6666666666666666,0.75
d1a9xa5,0.9958934159501803,0.5676842137720527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.45,0.2,0.12,0.07142857142857142,0.2857142857142857,0.5,0.6428571428571429,0.7142857142857143,0.8571428571428571
d1a9xa6,0.9938314287793871,0.4691786079014465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.4,0.16,0.11,0.0625,0.25,0.4375,0.5,0.5,0.6875
d1a9xb1,0.9985458775628908,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0
d1a9xb2,0.9999400546359175,0.9552977587579665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.34,0.17,0.058823529411764705,0.29411764705882354,0.5882352941176471,0.9411764705882353,1.0,1.0
d1ab8a_,0.9953219352491816,0.4113991940973073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,0.25,0.14,0.07,0.1,0.3,0.4,0.5,0.7,0.7
