name,auroc,auprc,hit@top1,hit@top5,hit@top10,hit@top20,hit@top50,hit@top100,prec@top1,prec@top5,prec@top10,prec@top20,prec@top50,prec@top100,recall@top1,recall@top5,recall@top10,recall@top20,recall@top50,recall@top100
d12asa_,0.9996570929797581,0.8392409595417114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.3,0.14,0.07,0.14285714285714285,0.5714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0
d1914a1,0.9976006979787698,0.029411764705882353,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0
d1914a2,0.9996364429579001,0.5833333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.1,0.04,0.02,0.5,0.5,0.5,1.0,1.0,1.0
d1a04a1,0.993026392422524,0.3680470079437488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.5,0.4,0.22,0.14,0.05263157894736842,0.15789473684210525,0.2631578947368421,0.42105263157894735,0.5789473684210527,0.7368421052631579
d1a04a2,0.9991299752002277,0.9640930535967587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,0.011111111111111112,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.9222222222222223
d1a0aa_,0.9994910571470118,0.125,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.01,0.0,0.0,1.0,1.0,1.0,1.0
d1a0ca_,0.9945798472171699,0.2512385472364987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.06,0.1,0.2,0.2,0.2,0.2,0.6
d1a0ia1,0.9899665551839465,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a0ia2,0.9821441559386137,0.15377769170147007,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.2,0.1,0.1,0.05,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.8333333333333334
d1a0pa1,0.9996364693907227,0.16666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.01,0.0,0.0,1.0,1.0,1.0,1.0
d1a0pa2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a0tp_,0.99978186577474,0.39285714285714285,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.2,0.1,0.04,0.02,0.0,0.5,1.0,1.0,1.0,1.0
d1a12a_,0.9926566816925985,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a17a_,0.9991778921497264,0.9264077143008418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.32,0.16,0.058823529411764705,0.29411764705882354,0.5882352941176471,0.8823529411764706,0.9411764705882353,0.9411764705882353
d1a1ia1,0.9995405570465662,0.6873017014658399,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6,0.7,0.75,0.5,0.26,0.0,0.11538461538461539,0.2692307692307692,0.5769230769230769,0.9615384615384616,1.0
