name,auroc,auprc,hit@top1,hit@top5,hit@top10,hit@top20,hit@top50,hit@top100,prec@top1,prec@top5,prec@top10,prec@top20,prec@top50,prec@top100,recall@top1,recall@top5,recall@top10,recall@top20,recall@top50,recall@top100
d12asa_,0.9999688266345236,0.947845804988662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.35,0.14,0.07,0.1428571428571428,0.7142857142857143,1.0,1.0,1.0,1.0
d1914a1,0.9998545877562892,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.02,0.01,0.0,1.0,1.0,1.0,1.0,1.0
d1914a2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a04a1,0.9980037090396346,0.7098048405858405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.6,0.3,0.17,0.0526315789473684,0.2631578947368421,0.4736842105263157,0.631578947368421,0.7894736842105263,0.8947368421052632
d1a04a2,0.9998129853234136,0.9807953415068272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86,0.0111111111111111,0.0555555555555555,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.9555555555555556
d1a0aa_,0.9999272938781444,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.02,0.01,0.0,1.0,1.0,1.0,1.0,1.0
d1a0ca_,0.9991997089850856,0.4501972785423707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.3,0.2,0.1,0.1,0.2,0.2,0.6,1.0,1.0
d1a0ia1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,1.0,1.0,1.0,1.0,1.0,1.0
d1a0ia2,0.988108226052804,0.274763071771827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.06,0.04,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666
d1a0pa1,0.998909408172168,0.0625,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.02,0.01,0.0,0.0,0.0,1.0,1.0,1.0
