name,auroc,auprc,hit@top1,hit@top5,hit@top10,hit@top20,hit@top50,hit@top100,prec@top1,prec@top5,prec@top10,prec@top20,prec@top50,prec@top100,recall@top1,recall@top5,recall@top10,recall@top20,recall@top50,recall@top100
d12asa_,0.999657092979758,0.7144009216589862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.3,0.14,0.07,0.1428571428571428,0.5714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0
d1914a1,0.9998545877562892,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.02,0.01,0.0,1.0,1.0,1.0,1.0,1.0
d1914a2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a04a1,0.9952104343561292,0.5511017092024146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,0.24,0.13,0.0526315789473684,0.2631578947368421,0.4210526315789473,0.5263157894736842,0.631578947368421,0.6842105263157895
d1a04a2,0.9997324877017522,0.9779224072092504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86,0.0111111111111111,0.0555555555555555,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.9555555555555556
d1a0aa_,0.9968736367602152,0.0227272727272727,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0
d1a0ca_,0.9976282284467078,0.3671985440634634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.25,0.14,0.09,0.1,0.2,0.2,0.5,0.7,0.9
d1a0ia1,0.9999272938781444,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.02,0.01,0.0,1.0,1.0,1.0,1.0,1.0
d1a0ia2,0.9942662496666425,0.3276411175188528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.2,0.08,0.05,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8333333333333334
d1a0pa1,0.995419514323106,0.015625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0
