name,auroc,auprc,hit@top1,hit@top5,hit@top10,hit@top20,hit@top50,hit@top100,prec@top1,prec@top5,prec@top10,prec@top20,prec@top50,prec@top100,recall@top1,recall@top5,recall@top10,recall@top20,recall@top50,recall@top100
d12asa_,0.99969865746706,0.751414768806073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,0.3,0.14,0.07,0.1428571428571428,0.5714285714285714,0.7142857142857143,0.8571428571428571,1.0,1.0
d1914a1,0.9986912898066016,0.0526315789473684,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.02,0.01,0.0,0.0,0.0,1.0,1.0,1.0
d1914a2,0.9992365302115902,0.5434782608695652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.04,0.02,0.5,0.5,0.5,0.5,1.0,1.0
d1a04a1,0.9954288385494896,0.5615830946337647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.45,0.26,0.16,0.0526315789473684,0.2631578947368421,0.4210526315789473,0.4736842105263157,0.6842105263157895,0.8421052631578947
d1a04a2,0.9998048542505183,0.9798411583464643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.0111111111111111,0.0555555555555555,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.9444444444444444
d1a0aa_,0.9976734041006252,0.0303030303030303,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0
d1a0ca_,0.9959767188068388,0.2885519091453092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.14,0.07,0.1,0.2,0.2,0.2,0.7,0.7
d1a0ia1,0.9997818816344336,0.25,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.02,0.01,0.0,1.0,1.0,1.0,1.0,1.0
d1a0ia2,0.9945086915412028,0.140520686988223,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.2,0.1,0.06,0.04,0.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666
d1a0pa1,0.9933837429111532,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0
