name,auroc,auprc,hit@top1,hit@top5,hit@top10,hit@top20,hit@top50,hit@top100,prec@top1,prec@top5,prec@top10,prec@top20,prec@top50,prec@top100,recall@top1,recall@top5,recall@top10,recall@top20,recall@top50,recall@top100
d12asa_,0.9991479280103079,0.7582417582417582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.12,0.07,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,1.0
d1914a1,0.999054820415879,0.07142857142857142,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.02,0.01,0.0,0.0,0.0,1.0,1.0,1.0
d1914a2,0.99981822147895,0.6428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.1,0.04,0.02,0.5,0.5,1.0,1.0,1.0,1.0
d1a04a1,0.9911488826901266,0.2968668247001697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.5,0.4,0.16,0.12,0.05263157894736842,0.15789473684210525,0.2631578947368421,0.42105263157894735,0.42105263157894735,0.631578947368421
d1a04a2,0.9995373419522706,0.9674525549837795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84,0.011111111111111112,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.9333333333333333
d1a0aa_,0.9978915224661916,0.03333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0
d1a0ca_,0.9989814477991997,0.4984955336273794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,0.3,0.18,0.1,0.1,0.3,0.4,0.6,0.9,1.0
d1a0ia1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,1.0,1.0,1.0,1.0,1.0,1.0
d1a0ia2,0.9748708997017965,0.043189494898797406,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.03,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5
d1a0pa1,0.9996364693907227,0.16666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.01,0.0,0.0,1.0,1.0,1.0,1.0
d1a0pa2,0.9999272885915801,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a0tp_,0.99978186577474,0.325,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.2,0.1,0.04,0.02,0.0,1.0,1.0,1.0,1.0,1.0
d1a12a_,0.9982550530754689,0.04,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0
d1a17a_,0.9988096563417914,0.8530691388747655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,0.32,0.16,0.058823529411764705,0.29411764705882354,0.5882352941176471,0.7647058823529411,0.9411764705882353,0.9411764705882353
d1a1ia1,0.9991707614986806,0.6178570884360091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,0.6,0.48,0.26,0.038461538461538464,0.15384615384615385,0.19230769230769232,0.46153846153846156,0.9230769230769231,1.0
d1a1xa_,0.9998545877562891,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.02,0.01,0.0,1.0,1.0,1.0,1.0,1.0
d1a26a1,0.99996364429579,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a32a_,0.9927509879506389,0.05152920153586713,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666
d1a3aa_,0.9999854545454546,0.9666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,0.25,0.1,0.05,0.2,0.8,1.0,1.0,1.0,1.0
d1a3qa2,0.99996364429579,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a3wa3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.15,0.06,0.03,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
d1a41a_,0.9992002326595899,0.08333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.02,0.01,0.0,0.0,0.0,1.0,1.0,1.0
