name,auroc,auprc,hit@top1,hit@top5,hit@top10,hit@top20,hit@top50,hit@top100,prec@top1,prec@top5,prec@top10,prec@top20,prec@top50,prec@top100,recall@top1,recall@top5,recall@top10,recall@top20,recall@top50,recall@top100
d12asa_,0.9997194397107111,0.8417818740399385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.14,0.07,0.14285714285714285,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,1.0
d1914a1,0.999054820415879,0.07142857142857142,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.02,0.01,0.0,0.0,0.0,1.0,1.0,1.0
d1914a2,0.9994910201410601,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.1,0.04,0.02,0.5,0.5,0.5,1.0,1.0,1.0
d1a04a1,0.994298501057536,0.3758239605358753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,0.35,0.18,0.14,0.05263157894736842,0.21052631578947367,0.2631578947368421,0.3684210526315789,0.47368421052631576,0.7368421052631579
d1a04a2,0.9995031914461113,0.9434271649427746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.011111111111111112,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.8888888888888888
d1a0aa_,0.9893122000872473,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a0ca_,0.992819206984358,0.24129099501492784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.06,0.1,0.2,0.2,0.2,0.2,0.6
d1a0ia1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,1.0,1.0,1.0,1.0,1.0,1.0
d1a0ia2,0.9928600867941911,0.4762791825976133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3,0.15,0.1,0.05,0.16666666666666666,0.3333333333333333,0.5,0.5,0.8333333333333334,0.8333333333333334
d1a0pa1,0.9989821142940235,0.06666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.02,0.01,0.0,0.0,0.0,1.0,1.0,1.0
d1a0pa2,0.99996364429579,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a0tp_,0.99981822147895,0.41666666666666663,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.2,0.1,0.04,0.02,0.0,0.5,1.0,1.0,1.0,1.0
d1a12a_,0.9986912898066017,0.05263157894736842,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.02,0.01,0.0,0.0,0.0,1.0,1.0,1.0
d1a17a_,0.9934402644446918,0.6840896715792425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.6,0.26,0.16,0.058823529411764705,0.23529411764705882,0.5294117647058824,0.7058823529411765,0.7647058823529411,0.9411764705882353
d1a1ia1,0.9991707614986804,0.6310661884618822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7,0.65,0.46,0.26,0.038461538461538464,0.11538461538461539,0.2692307692307692,0.5,0.8846153846153846,1.0
d1a1xa_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,1.0,1.0,1.0,1.0,1.0,1.0
d1a26a1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a32a_,0.9947026450408514,0.05319022143146591,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.04,0.04,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.6666666666666666
d1a3aa_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.1,0.05,0.2,1.0,1.0,1.0,1.0,1.0
d1a3qa2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a3wa3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.15,0.06,0.03,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
d1a41a_,0.9868401919441617,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a4ia2,0.9999454585121081,0.8928571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,0.2,0.08,0.04,0.25,0.75,1.0,1.0,1.0,1.0
d1a4pa_,0.9921800656046035,0.3810370422742848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,0.25,0.1,0.07,0.07692307692307693,0.3076923076923077,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.5384615384615384
d1a5ea_,0.9998199123317905,0.8549289836380434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.75,0.38,0.19,0.05263157894736842,0.2631578947368421,0.42105263157894735,0.7894736842105263,1.0,1.0
d1a5ta1,0.9984241278153563,0.3455169455169455,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.3,0.25,0.1,0.05,0.0,0.3333333333333333,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334
d1a5ta2,0.9837831938886868,0.1483996922216034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.06,0.05,0.1,0.1,0.1,0.1,0.3,0.5
d1a62a1,0.9969364825322922,0.4062698415287697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3,0.2,0.14,0.07,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.7777777777777778,0.7777777777777778
d1a62a2,0.9972371673694925,0.02564102564102564,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0
d1a6ca1,0.9876177373267012,0.04746833563483223,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.04,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.36363636363636365
d1a6ca2,0.9974064378514641,0.1691468253968254,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.1,0.04,0.03,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0
d1a6ca3,0.9908070851822216,0.127583343345734,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.2,0.1,0.08,0.06,0.0,0.125,0.25,0.25,0.5,0.75
d1a6fa_,0.99981822147895,0.6428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.1,0.04,0.02,0.5,0.5,1.0,1.0,1.0,1.0
d1a6ja_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.1,0.05,0.2,1.0,1.0,1.0,1.0,1.0
d1a79a1,0.9993273216493346,0.6044117647058823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3,0.15,0.08,0.04,0.25,0.5,0.75,0.75,1.0,1.0
d1a79a2,0.9994183087326401,0.3088235294117647,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.1,0.04,0.02,0.0,0.5,0.5,1.0,1.0,1.0
d1a7ja_,0.9930929184237313,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0
d1a7sa_,0.9999692033390064,0.9917213091615561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,0.45,0.022222222222222223,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.9777777777777777,1.0
d1a7ta_,0.9998986815942451,0.954449123794171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.46,0.23,0.043478260869565216,0.21739130434782608,0.43478260869565216,0.782608695652174,1.0,1.0
