name,auroc,auprc,hit@top1,hit@top5,hit@top10,hit@top20,hit@top50,hit@top100,prec@top1,prec@top5,prec@top10,prec@top20,prec@top50,prec@top100,recall@top1,recall@top5,recall@top10,recall@top20,recall@top50,recall@top100
d12asa_,0.9999480443908724,0.9404761904761902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.35,0.14,0.07,0.1428571428571428,0.7142857142857143,0.8571428571428571,1.0,1.0,1.0
d1914a1,0.9966555183946488,0.0212765957446808,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0
d1914a2,0.9994546644368502,0.5588235294117647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.1,0.04,0.02,0.5,0.5,0.5,1.0,1.0,1.0
d1a04a1,0.9980037090396346,0.7253425518115798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.28,0.17,0.0526315789473684,0.2631578947368421,0.5263157894736842,0.631578947368421,0.7368421052631579,0.8947368421052632
d1a04a2,0.9998552669024676,0.9823343962247512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86,0.0111111111111111,0.0555555555555555,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.9555555555555556
d1a0aa_,0.9981823469536136,0.0384615384615384,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0
d1a0ca_,0.9979628955983992,0.3292028057082237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.15,0.16,0.1,0.1,0.2,0.2,0.3,0.8,1.0
d1a0ia1,0.9978915224661916,0.0333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0
d1a0ia2,0.987380900429122,0.2549066583023275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.03,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5
d1a0pa1,0.9850952450196306,0.0048543689320388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a0pa2,0.9989093288737004,0.1357142857142857,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.04,0.02,0.0,0.5,0.5,0.5,1.0,1.0
d1a0tp_,0.99996364429579,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a12a_,0.9957103388105278,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0
d1a17a_,0.993346064586848,0.8426253644269488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.32,0.16,0.0588235294117647,0.2941176470588235,0.5882352941176471,0.8235294117647058,0.9411764705882352,0.9411764705882352
d1a1ia1,0.9994929318623688,0.7569366456913249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.75,0.5,0.26,0.0384615384615384,0.1923076923076923,0.3076923076923077,0.5769230769230769,0.9615384615384616,1.0
d1a1xa_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,1.0,1.0,1.0,1.0,1.0,1.0
d1a26a1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a32a_,0.996605813756152,0.1630017432504917,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.2,0.1,0.04,0.06,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
d1a3aa_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.1,0.05,0.2,1.0,1.0,1.0,1.0,1.0
d1a3qa2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a3wa3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.15,0.06,0.03,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
d1a41a_,0.9999272938781444,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.02,0.01,0.0,1.0,1.0,1.0,1.0,1.0
d1a4ia2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.4,0.2,0.08,0.04,0.25,1.0,1.0,1.0,1.0,1.0
d1a4pa_,0.999837667789931,0.8768991386343341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.26,0.13,0.0769230769230769,0.3846153846153846,0.6153846153846154,0.9230769230769232,1.0,1.0
d1a5ea_,0.9993409557674032,0.7294688711874133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.65,0.34,0.19,0.0526315789473684,0.2105263157894736,0.4210526315789473,0.6842105263157895,0.8947368421052632,1.0
d1a5ta1,0.9986423255024608,0.6385882635882635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,0.25,0.1,0.05,0.1666666666666666,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334
d1a5ta2,0.9998181156784284,0.8201633986928104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.5,0.2,0.1,0.1,0.5,0.7,1.0,1.0,1.0
d1a62a1,0.9991108524500056,0.3694292921847101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.35,0.18,0.09,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.7777777777777778,1.0,1.0
d1a62a2,0.9994183510251564,0.1111111111111111,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.01,0.0,0.0,1.0,1.0,1.0,1.0
d1a6ca1,0.995171446713938,0.1248718054345324,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.2,0.1,0.1,0.08,0.0,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.4545454545454545,0.7272727272727273
d1a6ca2,0.999297071941051,0.2824074074074074,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.2,0.1,0.06,0.03,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0
d1a6ca3,0.9912162653669891,0.0951442513383686,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.15,0.08,0.05,0.0,0.0,0.125,0.375,0.5,0.625
d1a6fa_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a6ja_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.1,0.05,0.2,1.0,1.0,1.0,1.0,1.0
d1a79a1,0.9997636535524688,0.7166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.2,0.08,0.04,0.25,0.75,0.75,1.0,1.0,1.0
d1a79a2,0.9992001745073802,0.5416666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.04,0.02,0.5,0.5,0.5,0.5,1.0,1.0
d1a7ja_,0.9996364693907228,0.1666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.01,0.0,0.0,1.0,1.0,1.0,1.0
d1a7sa_,0.9999821703541616,0.9956349206349208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,0.45,0.0222222222222222,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.9777777777777776,1.0
