name,auroc,auprc,hit@top1,hit@top5,hit@top10,hit@top20,hit@top50,hit@top100,prec@top1,prec@top5,prec@top10,prec@top20,prec@top50,prec@top100,recall@top1,recall@top5,recall@top10,recall@top20,recall@top50,recall@top100
d12asa_,0.9999480443908724,0.927643784786642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.35,0.14,0.07,0.1428571428571428,0.7142857142857143,0.8571428571428571,1.0,1.0,1.0
d1914a1,0.9999272938781444,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.02,0.01,0.0,1.0,1.0,1.0,1.0,1.0
d1914a2,0.99992728859158,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a04a1,0.9988160193728352,0.7975265869215434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.75,0.34,0.17,0.0526315789473684,0.2631578947368421,0.4736842105263157,0.7894736842105263,0.8947368421052632,0.8947368421052632
d1a04a2,0.9998723421555474,0.9833431389190436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86,0.0111111111111111,0.0555555555555555,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.9555555555555556
d1a0aa_,0.9985458775628908,0.0476190476190476,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0
d1a0ca_,0.999432520916697,0.7972294372294372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.4,0.18,0.1,0.1,0.5,0.7,0.8,0.9,1.0
d1a0ia1,0.9993456449033008,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.01,0.0,0.0,1.0,1.0,1.0,1.0
d1a0ia2,0.9965088370063276,0.2954017563223732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.15,0.06,0.05,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.8333333333333334
d1a0pa1,0.9904754980369348,0.0075757575757575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a0pa2,0.9984367047189704,0.0634615384615384,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.04,0.02,0.0,0.0,0.0,0.5,1.0,1.0
d1a0tp_,0.99985457718316,0.45,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.2,0.1,0.04,0.02,0.0,1.0,1.0,1.0,1.0,1.0
d1a12a_,0.9997818816344336,0.25,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.02,0.01,0.0,1.0,1.0,1.0,1.0,1.0
d1a17a_,0.994322317659048,0.795124885264859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.7,0.3,0.16,0.0588235294117647,0.2352941176470588,0.5294117647058824,0.8235294117647058,0.8823529411764706,0.9411764705882352
d1a1ia1,0.9996666237106182,0.8752694687378529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.5,0.26,0.0384615384615384,0.1923076923076923,0.3846153846153846,0.6538461538461539,0.9615384615384616,1.0
d1a1xa_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,1.0,1.0,1.0,1.0,1.0,1.0
d1a26a1,0.99996364429579,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
