name,auroc,auprc,hit@top1,hit@top5,hit@top10,hit@top20,hit@top50,hit@top100,prec@top1,prec@top5,prec@top10,prec@top20,prec@top50,prec@top100,recall@top1,recall@top5,recall@top10,recall@top20,recall@top50,recall@top100
d12asa_,0.9999376532690468,0.8801587301587301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.35,0.14,0.07,0.1428571428571428,0.5714285714285714,1.0,1.0,1.0,1.0
d1914a1,0.9998545877562892,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.02,0.01,0.0,1.0,1.0,1.0,1.0,1.0
d1914a2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a04a1,0.997352328112068,0.6969574593576584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.6,0.28,0.17,0.0526315789473684,0.2631578947368421,0.4736842105263157,0.631578947368421,0.7368421052631579,0.8947368421052632
d1a04a2,0.9998642110826524,0.9846930645646752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87,0.0111111111111111,0.0555555555555555,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.9666666666666668
d1a0aa_,0.9996364693907228,0.1666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.01,0.0,0.0,1.0,1.0,1.0,1.0
d1a0ca_,0.9983193888686794,0.2707198960861557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.15,0.16,0.1,0.1,0.1,0.1,0.3,0.8,1.0
d1a0ia1,0.9994183510251564,0.1111111111111111,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.01,0.0,0.0,1.0,1.0,1.0,1.0
d1a0ia2,0.9985089824714524,0.4358347097223626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.15,0.1,0.06,0.1666666666666666,0.5,0.5,0.5,0.8333333333333334,1.0
d1a0pa1,0.9955649265668168,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0
d1a0pa2,0.99996364429579,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a0tp_,0.99970915436632,0.2666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.2,0.1,0.04,0.02,0.0,0.5,1.0,1.0,1.0,1.0
d1a12a_,0.9952013959575396,0.0149253731343283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0
d1a17a_,0.9989509561285572,0.9378859462336973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.32,0.16,0.0588235294117647,0.2941176470588235,0.5882352941176471,0.9411764705882352,0.9411764705882352,0.9411764705882352
d1a1ia1,0.999604991119304,0.8004658080083878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.75,0.52,0.26,0.0384615384615384,0.1923076923076923,0.3076923076923077,0.5769230769230769,1.0,1.0
d1a1xa_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,1.0,1.0,1.0,1.0,1.0,1.0
d1a26a1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a32a_,0.9963633718815914,0.1147353438398214,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.08,0.05,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.8333333333333334
d1a3aa_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.1,0.05,0.2,1.0,1.0,1.0,1.0,1.0
d1a3qa2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a3wa3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.15,0.06,0.03,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
d1a41a_,0.995274102079395,0.0151515151515151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0
d1a4ia2,0.999981819504036,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.4,0.2,0.08,0.04,0.25,1.0,1.0,1.0,1.0,1.0
d1a4pa_,0.9998824490892604,0.8988263872879256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.6,0.26,0.13,0.0769230769230769,0.3846153846153846,0.6923076923076923,0.9230769230769232,1.0,1.0
d1a5ea_,0.999881218772032,0.8933461352436423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.85,0.38,0.19,0.0526315789473684,0.2631578947368421,0.4736842105263157,0.8947368421052632,1.0,1.0
d1a5ta1,0.9975513370669382,0.1114851914701989,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.1,0.08,0.06,0.0,0.0,0.1666666666666666,0.3333333333333333,0.6666666666666666,1.0
d1a5ta2,0.999068752273554,0.7419944434650316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.4,0.18,0.1,0.1,0.5,0.7,0.8,0.9,1.0
d1a62a1,0.9997736715327288,0.769620811287478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.4,0.18,0.09,0.1111111111111111,0.4444444444444444,0.7777777777777778,0.8888888888888888,1.0,1.0
d1a62a2,0.9984731714410352,0.0454545454545454,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0
d1a6ca1,0.9958725791089004,0.2501420825998339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3,0.15,0.1,0.09,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.2727272727272727,0.4545454545454545,0.8181818181818182
d1a6ca2,0.996049059530735,0.1177336276674025,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.1,0.04,0.02,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
d1a6ca3,0.9990725249145268,0.3447630315087212,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.4,0.3,0.14,0.08,0.0,0.125,0.5,0.75,0.875,1.0
d1a6fa_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a6ja_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.1,0.05,0.2,1.0,1.0,1.0,1.0,1.0
d1a79a1,0.998418296851138,0.547979797979798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.06,0.04,0.25,0.5,0.5,0.5,0.75,1.0
d1a79a2,0.99978186577474,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.1,0.04,0.02,0.5,0.5,1.0,1.0,1.0,1.0
d1a7ja_,0.993674567398575,0.0113636363636363,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0
d1a7sa_,0.9999854121079504,0.9962962962962963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,0.45,0.0222222222222222,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.9777777777777776,1.0
d1a7ta_,0.9999936675996404,0.9965217391304348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46,0.23,0.0434782608695652,0.217391304347826,0.4347826086956521,0.8695652173913043,1.0,1.0
d1a8da1,0.9997635159717676,0.828045610303675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.55,0.24,0.12,0.0833333333333333,0.4166666666666667,0.6666666666666666,0.9166666666666666,1.0,1.0
d1a8da2,0.9996527435403868,0.8780265113322377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.62,0.34,0.0294117647058823,0.1470588235294117,0.2647058823529412,0.5294117647058824,0.9117647058823528,1.0
d1a8la1,0.9997941969883104,0.8484421553538625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.46,0.23,0.0434782608695652,0.217391304347826,0.3478260869565217,0.6956521739130435,1.0,1.0
d1a8qa_,0.999947724991636,0.9913931628877792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91,0.0109890109890109,0.0549450549450549,0.1098901098901098,0.2197802197802197,0.5494505494505495,1.0
