name,auroc,auprc,hit@top1,hit@top5,hit@top10,hit@top20,hit@top50,hit@top100,prec@top1,prec@top5,prec@top10,prec@top20,prec@top50,prec@top100,recall@top1,recall@top5,recall@top10,recall@top20,recall@top50,recall@top100
d12asa_,0.999875306538094,0.8347247990105133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,0.35,0.14,0.07,0.1428571428571428,0.5714285714285714,0.7142857142857143,1.0,1.0,1.0
d1914a1,0.9997818816344336,0.25,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.02,0.01,0.0,1.0,1.0,1.0,1.0,1.0
d1914a2,0.99992728859158,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a04a1,0.9985094871716274,0.7486606407045289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,0.32,0.17,0.0526315789473684,0.2631578947368421,0.5263157894736842,0.6842105263157895,0.8421052631578947,0.8947368421052632
d1a04a2,0.9998967353742326,0.987467214543946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,0.0111111111111111,0.0555555555555555,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.9777777777777776
d1a0aa_,0.9997818816344336,0.25,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.02,0.01,0.0,1.0,1.0,1.0,1.0,1.0
d1a0ca_,0.998443070207348,0.3906626783948765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3,0.2,0.18,0.1,0.1,0.2,0.3,0.4,0.9,1.0
d1a0ia1,0.9996364693907228,0.1666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.01,0.0,0.0,1.0,1.0,1.0,1.0
d1a0ia2,0.9947268892283074,0.2802030894109293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.06,0.04,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666
d1a0pa1,0.9753526246909988,0.0029411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a0pa2,0.9981095033810804,0.5185185185185185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.02,0.5,0.5,0.5,0.5,0.5,1.0
d1a0tp_,0.99992728859158,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a12a_,0.9977461102224808,0.03125,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0
d1a17a_,0.9987454291659886,0.9304495568719292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.32,0.16,0.0588235294117647,0.2941176470588235,0.5882352941176471,0.8823529411764706,0.9411764705882352,0.9411764705882352
d1a1ia1,0.999501336306639,0.7630515070534035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.52,0.26,0.0384615384615384,0.1538461538461538,0.3076923076923077,0.6153846153846154,1.0,1.0
d1a1xa_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,1.0,1.0,1.0,1.0,1.0,1.0
d1a26a1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a32a_,0.9956602904453656,0.3234181881479467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.08,0.04,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
d1a3aa_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.1,0.05,0.2,1.0,1.0,1.0,1.0,1.0
d1a3qa2,0.99992728859158,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a3wa3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.15,0.06,0.03,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
d1a41a_,0.9995637632688672,0.1428571428571428,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.01,0.0,0.0,1.0,1.0,1.0,1.0
d1a4ia2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.4,0.2,0.08,0.04,0.25,1.0,1.0,1.0,1.0,1.0
d1a4pa_,0.9997593005161044,0.8220718415571358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.26,0.13,0.0769230769230769,0.3846153846153846,0.6153846153846154,0.9230769230769232,1.0,1.0
d1a5ea_,0.999915703644668,0.8799379306895194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.9,0.38,0.19,0.0526315789473684,0.2105263157894736,0.4736842105263157,0.9473684210526316,1.0,1.0
d1a5ta1,0.9989453778456616,0.2360451091654099,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.2,0.25,0.12,0.06,0.0,0.1666666666666666,0.3333333333333333,0.8333333333333334,1.0,1.0
d1a5ta2,0.9936122226264096,0.5511949558054267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.3,0.12,0.07,0.1,0.4,0.6,0.6,0.6,0.7
d1a62a1,0.999781754692274,0.8564814814814816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.4,0.18,0.09,0.1111111111111111,0.5555555555555556,0.7777777777777778,0.8888888888888888,1.0,1.0
d1a62a2,0.9949832775919732,0.0142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0
d1a6ca1,0.9962760609588316,0.3495021751853088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,0.25,0.14,0.1,0.0909090909090909,0.1818181818181818,0.4545454545454545,0.4545454545454545,0.6363636363636364,0.9090909090909092
d1a6ca2,0.9955158037618772,0.0445046439628483,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.04,0.02,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
d1a6ca3,0.989852331417764,0.0825009297865392,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.1,0.08,0.05,0.0,0.0,0.125,0.25,0.5,0.625
d1a6fa_,0.99960008725369,0.5769230769230769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.1,0.04,0.02,0.5,0.5,0.5,1.0,1.0,1.0
d1a6ja_,0.999970909090909,0.9428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,0.25,0.1,0.05,0.2,0.8,1.0,1.0,1.0,1.0
d1a79a1,0.9942004217875064,0.3476233701931011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.1,0.04,0.03,0.25,0.25,0.5,0.5,0.5,0.75
d1a79a2,0.9973460335926708,0.2635135135135135,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.02,0.02,0.0,0.5,0.5,0.5,0.5,1.0
d1a7ja_,0.9928020939363096,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0
d1a7sa_,0.9999140935245968,0.9879818594104308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,0.45,0.0222222222222222,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.9777777777777776,1.0
d1a7ta_,0.9999968337998202,0.9981884057971014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46,0.23,0.0434782608695652,0.217391304347826,0.4347826086956521,0.8695652173913043,1.0,1.0
d1a8da1,0.9992420383710496,0.624228724104346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.45,0.22,0.12,0.0833333333333333,0.25,0.5,0.75,0.9166666666666666,1.0
d1a8da2,0.9982851532858606,0.7028229232062141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.8,0.5,0.31,0.0294117647058823,0.1176470588235294,0.2647058823529412,0.4705882352941176,0.7352941176470589,0.9117647058823528
d1a8la1,0.9996960447827352,0.7925178298016895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.75,0.46,0.23,0.0434782608695652,0.1739130434782608,0.3043478260869565,0.6521739130434783,1.0,1.0
d1a8qa_,0.9999324446045758,0.9902315776356928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.0109890109890109,0.0549450549450549,0.1098901098901098,0.2197802197802197,0.5494505494505495,0.989010989010989
d1a8ra_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,1.0,1.0,1.0,1.0,1.0,1.0
d1a9na_,0.998213621740466,0.6157937736498108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,0.35,0.14,0.08,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.8888888888888888
