name,auroc,auprc,hit@top1,hit@top5,hit@top10,hit@top20,hit@top50,hit@top100,prec@top1,prec@top5,prec@top10,prec@top20,prec@top50,prec@top100,recall@top1,recall@top5,recall@top10,recall@top20,recall@top50,recall@top100
d12asa_,0.9996467018579326,0.7669519420671493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,0.3,0.14,0.07,0.1428571428571428,0.5714285714285714,0.7142857142857143,0.8571428571428571,1.0,1.0
d1914a1,0.9991275265377344,0.0769230769230769,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.02,0.01,0.0,0.0,0.0,1.0,1.0,1.0
d1914a2,0.99992728859158,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a04a1,0.9990344235661957,0.7943861951924873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.32,0.18,0.0526315789473684,0.2631578947368421,0.5263157894736842,0.7368421052631579,0.8421052631578947,0.9473684210526316
d1a04a2,0.9997845265682808,0.9753795408391748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86,0.0111111111111111,0.0555555555555555,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.9555555555555556
d1a0aa_,0.9996364693907228,0.1666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.01,0.0,0.0,1.0,1.0,1.0,1.0
d1a0ca_,0.997620953073845,0.3844596571374065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3,0.25,0.14,0.09,0.1,0.2,0.3,0.5,0.7,0.9
d1a0ia1,0.9997818816344336,0.25,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.02,0.01,0.0,1.0,1.0,1.0,1.0,1.0
d1a0ia2,0.9930540402938396,0.1695751979832494,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.2,0.15,0.06,0.04,0.0,0.1666666666666666,0.3333333333333333,0.5,0.5,0.6666666666666666
d1a0pa1,0.9904754980369348,0.0075757575757575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a0pa2,0.9967279866211008,0.5108695652173914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.02,0.5,0.5,0.5,0.5,0.5,1.0
