name,auroc,auprc,hit@top1,hit@top5,hit@top10,hit@top20,hit@top50,hit@top100,prec@top1,prec@top5,prec@top10,prec@top20,prec@top50,prec@top100,recall@top1,recall@top5,recall@top10,recall@top20,recall@top50,recall@top100
d12asa_,0.9998337420507918,0.9006211180124222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.14,0.07,0.1428571428571428,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,1.0
d1914a1,0.9993456449033008,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.01,0.0,0.0,1.0,1.0,1.0,1.0
d1914a2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a04a1,0.996283297060356,0.4728539047432284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.35,0.24,0.15,0.0526315789473684,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.631578947368421,0.7894736842105263
d1a04a2,0.9998121722161238,0.9786646136315482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.0111111111111111,0.0555555555555555,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.9444444444444444
d1a0aa_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,1.0,1.0,1.0,1.0,1.0,1.0
d1a0ca_,0.9987777373590396,0.4116025641025641,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3,0.25,0.18,0.1,0.1,0.2,0.3,0.5,0.9,1.0
d1a0ia1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,1.0,1.0,1.0,1.0,1.0,1.0
d1a0ia2,0.9828351152811112,0.0227162152753331,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.02,0.01,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666
d1a0pa1,0.9996364693907228,0.1666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.01,0.0,0.0,1.0,1.0,1.0,1.0
d1a0pa2,0.9980004362684504,0.0550595238095238,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.04,0.02,0.0,0.0,0.0,0.5,1.0,1.0
d1a0tp_,0.99989093288737,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.2,0.1,0.04,0.02,0.0,1.0,1.0,1.0,1.0,1.0
d1a12a_,0.995128689835684,0.0147058823529411,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0
d1a17a_,0.9998116002843124,0.957569913211186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.32,0.17,0.0588235294117647,0.2941176470588235,0.5882352941176471,0.9411764705882352,0.9411764705882352,1.0
d1a1ia1,0.9996021896378804,0.789667029342001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.52,0.26,0.0384615384615384,0.1923076923076923,0.3076923076923077,0.5384615384615384,1.0,1.0
d1a1xa_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,1.0,1.0,1.0,1.0,1.0,1.0
d1a26a1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a32a_,0.9959633427885664,0.1675571294179172,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.1,0.05,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.8333333333333334
d1a3aa_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.1,0.05,0.2,1.0,1.0,1.0,1.0,1.0
d1a3qa2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a3wa3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.15,0.06,0.03,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
d1a41a_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,1.0,1.0,1.0,1.0,1.0,1.0
d1a4ia2,0.9999636390080722,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,0.2,0.08,0.04,0.25,0.75,1.0,1.0,1.0,1.0
d1a4pa_,0.9993730618093885,0.8057442758821569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.6,0.24,0.12,0.0769230769230769,0.3076923076923077,0.6153846153846154,0.9230769230769232,0.9230769230769232,0.9230769230769232
d1a5ea_,0.9998888820770622,0.8955935447421512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.85,0.38,0.19,0.0526315789473684,0.2631578947368421,0.4210526315789473,0.8947368421052632,1.0,1.0
d1a5ta1,0.9962542730380392,0.2221171817653373,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.2,0.15,0.08,0.05,0.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333334
d1a5ta2,0.9996362313568572,0.8254501054501054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.45,0.2,0.1,0.1,0.5,0.7,0.9,1.0,1.0
d1a62a1,0.999676673618184,0.7032621699288366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,0.4,0.18,0.09,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.8888888888888888,1.0,1.0
d1a62a2,0.994474334738985,0.0129870129870129,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0
d1a6ca1,0.981512593925283,0.0420173613205813,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.02,0.05,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.4545454545454545
d1a6ca2,0.9969216598797752,0.0796092796092796,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1,0.04,0.02,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
d1a6ca3,0.9984360224048884,0.3298099143963805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.3,0.2,0.14,0.08,0.125,0.125,0.375,0.5,0.875,1.0
