name,auroc,auprc,hit@top1,hit@top5,hit@top10,hit@top20,hit@top50,hit@top100,prec@top1,prec@top5,prec@top10,prec@top20,prec@top50,prec@top100,recall@top1,recall@top5,recall@top10,recall@top20,recall@top50,recall@top100
d12asa_,0.8875836485306954,0.8572155579789166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.12,0.06,0.14285714285714285,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571
d1914a1,0.9997818816344337,0.25,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.02,0.01,0.0,1.0,1.0,1.0,1.0,1.0
d1914a2,0.6066131025957973,0.5000727008360596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,0.5,0.5,0.5,0.5,0.5,0.5
d1a04a1,0.7127544217270024,0.27088508572344405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,0.35,0.18,0.11,0.05263157894736842,0.15789473684210525,0.21052631578947367,0.3684210526315789,0.47368421052631576,0.5789473684210527
d1a04a2,0.5758206285319348,0.2983249997151414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.95,0.52,0.3,0.011111111111111112,0.044444444444444446,0.1,0.2111111111111111,0.28888888888888886,0.3333333333333333
d1a0aa_,0.23531336338519704,7.270083605961468e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a0ca_,0.5262349945434703,0.21168927626942896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.06,0.03,0.1,0.2,0.2,0.2,0.3,0.3
d1a0ia1,0.9998545877562891,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.02,0.01,0.0,1.0,1.0,1.0,1.0,1.0
d1a0ia2,0.7375324266007224,0.40142745295417054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.2,0.08,0.04,0.16666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
d1a0pa1,0.9967282245165043,0.021739130434782608,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0
d1a0pa2,0.6065585690394824,0.5000727008360596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,0.5,0.5,0.5,0.5,0.5,0.5
d1a0tp_,0.21402603068421433,0.00014540167211922936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a12a_,0.2132834084629926,7.270083605961468e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a17a_,0.6339479160422358,0.3785369588698353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.45,0.18,0.09,0.058823529411764705,0.23529411764705882,0.35294117647058826,0.5294117647058824,0.5294117647058824,0.5294117647058824
d1a1ia1,0.9378127153638844,0.702618374344694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,0.42,0.22,0.038461538461538464,0.19230769230769232,0.34615384615384615,0.6153846153846154,0.8076923076923077,0.8461538461538461
d1a1xa_,0.21393776355969174,7.270083605961468e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a26a1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a32a_,0.8398428976652849,0.005931664384232066,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
d1a3aa_,0.5278327272727273,0.40021810250817885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.2,0.4,0.4,0.4,0.4,0.4
d1a3qa2,0.6065040354831672,0.2500727008360596,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.1,0.05,0.02,0.01,0.0,0.5,0.5,0.5,0.5,0.5
d1a3wa3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.15,0.06,0.03,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
d1a41a_,0.9974552857350589,0.027777777777777776,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0
d1a4ia2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.4,0.2,0.08,0.04,0.25,1.0,1.0,1.0,1.0,1.0
d1a4pa_,0.2739384033227724,0.0777954869557923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
d1a5ea_,0.5029963522668056,0.31185820786061846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7,0.35,0.14,0.07,0.05263157894736842,0.15789473684210525,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789
d1a5ta1,0.9947268892283075,0.06561487804827902,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1,0.08,0.04,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
d1a5ta2,0.6851000363768643,0.377324296167205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.4,0.3,0.12,0.06,0.1,0.3,0.4,0.6,0.6,0.6
d1a62a1,0.9974618879027433,0.35039360557649546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.2,0.16,0.08,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.8888888888888888,0.8888888888888888
d1a62a2,0.9893849062091027,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a6ca1,0.42251825590009523,0.01741057355206183,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.01,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
d1a6ca2,0.9684167151444638,0.33586135734721634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
d1a6ca3,0.5071060958754638,0.02203017084696474,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,0.04,0.03,0.0,0.0,0.0,0.125,0.25,0.375
d1a6fa_,0.21304442667054463,0.00014540167211922936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a6ja_,0.5277818181818181,0.3002181025081789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.2,0.4,0.4,0.4,0.4,0.4
d1a79a1,0.8030870482146752,0.5500727008360596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.15,0.06,0.03,0.25,0.5,0.5,0.75,0.75,0.75
d1a79a2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a7ja_,0.21299258397557075,7.270083605961468e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a7sa_,0.35199286814166464,0.13520960836913742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3,0.14,0.07,0.022222222222222223,0.1111111111111111,0.13333333333333333,0.13333333333333333,0.15555555555555556,0.15555555555555556
d1a7ta_,0.5550396408262516,0.3455056228205912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.5,0.2,0.1,0.043478260869565216,0.17391304347826086,0.30434782608695654,0.43478260869565216,0.43478260869565216,0.43478260869565216
d1a8da1,0.7362717989764485,0.22722080439748307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.14,0.08,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5833333333333334,0.6666666666666666
d1a8da2,0.7225720985865376,0.5033679224209897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.75,0.4,0.21,0.029411764705882353,0.11764705882352941,0.2647058823529412,0.4411764705882353,0.5882352941176471,0.6176470588235294
d1a8la1,0.6157056193720791,0.41832565521415777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.5,0.2,0.11,0.043478260869565216,0.21739130434782608,0.391304347826087,0.43478260869565216,0.43478260869565216,0.4782608695652174
d1a8qa_,0.4890873909462903,0.31763021314076856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.58,0.31,0.01098901098901099,0.054945054945054944,0.10989010989010989,0.2087912087912088,0.31868131868131866,0.34065934065934067
d1a8ra_,0.21299258397557075,7.270083605961468e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a9na_,0.6501689380344988,0.38507916313259827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.5,0.25,0.1,0.05,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
d1a9xa2,0.9998788055070778,0.7916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3,0.15,0.06,0.03,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0
d1a9xa3,0.9783222974120158,0.0353921599111873,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.04,0.03,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.25
d1a9xa5,0.9981390416584361,0.6848359239991614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.5,0.22,0.12,0.07142857142857142,0.2857142857142857,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.8571428571428571
d1a9xa6,0.9961287211587451,0.5619593423252859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.5,0.26,0.14,0.0625,0.1875,0.375,0.625,0.8125,0.875
d1a9xb1,0.9994183510251563,0.1111111111111111,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.01,0.0,0.0,1.0,1.0,1.0,1.0
