name,auroc,auprc,hit@top1,hit@top5,hit@top10,hit@top20,hit@top50,hit@top100,prec@top1,prec@top5,prec@top10,prec@top20,prec@top50,prec@top100,recall@top1,recall@top5,recall@top10,recall@top20,recall@top50,recall@top100
d12asa_,0.9261553170042295,0.011112733424298638,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857
d1914a1,0.9984730604231804,0.045454545454545456,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0
d1914a2,0.9973094822571262,0.08551307847082494,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.02,0.0,0.0,0.5,0.5,0.5,1.0
d1a04a1,0.9479891939532121,0.1603671275120258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3,0.2,0.14,0.08,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.3684210526315789,0.42105263157894735
d1a04a2,0.9287816321883945,0.3283393541317807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,0.48,0.35,0.011111111111111112,0.05555555555555555,0.1,0.15555555555555556,0.26666666666666666,0.3888888888888889
d1a0aa_,0.9995637315494801,0.14285714285714285,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.01,0.0,0.0,1.0,1.0,1.0,1.0
d1a0ca_,0.9296784051222351,0.10564563570363474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,0.1,0.1,0.1,0.1,0.1,0.1
d1a0ia1,0.8891514578637388,0.0006531678641410843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a0ia2,0.9319173697992436,0.02146072610075927,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.05,0.02,0.01,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
d1a0pa1,0.9952737584527013,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0
d1a0pa2,0.9904922920302501,0.011004401760704281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a0tp_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.1,0.04,0.02,0.5,1.0,1.0,1.0,1.0,1.0
d1a12a_,0.9814585908529049,0.0038910505836575876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d1a17a_,0.9490298849393437,0.19755586839385053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.2,0.12,0.07,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.35294117647058826,0.4117647058823529
d1a1ia1,0.9958170835574681,0.6092991092428577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.65,0.4,0.22,0.038461538461538464,0.15384615384615385,0.3076923076923077,0.5,0.7692307692307693,0.8461538461538461
d1a1xa_,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.05,0.02,0.01,1.0,1.0,1.0,1.0,1.0,1.0
